sqldate,eventcode,actor1name,actor2name,sourceurl,pressure_url_1,reason_url_1,model_url_1,pressure_url_2,reason_url_2,model_url_2,article_text,pressure_article,reason_article,model_article,pressure_final,reason_final,final_source,mode_used
20220101,51,,SAUDI ARABIA,https://www.okaz.com.sa/news/na/2092790,unclear,'okaz.com.sa/news/na/',mistral:7b,,,,"أحمد الشميري «عكاظ» (جدة،الرياض) a_shmeri@

‏ثمن وزير الإعلام اليمني معمر الإرياني، المواقف الأخوية والدعم اللامحدود من تحالف دعم الشرعية بقيادة السعودية التي قدمت الغالي والنفيس لنصرة اليمن، وإسناده في معركة استعادة الدولة وإسقاط الانقلاب الحوثي، بتوجيهات كريمة من خادم الحرمين الشريفين الملك سلمان بن عبدالعزيز، وولي العهد الأمير محمد بن سلمان.



ونوه بالجهود الاستثنائية النبيلة التي بذلها نائب وزير الدفاع الأمير خالد بن سلمان، وكذلك قائد القوات المشتركة الفريق الركن مطلق بن سالم الأزيمع، وكل المعنيين الذي يعملون ليل نهار لدعم اليمنيين في معركتهم المصيرية، مؤكدا بقوله «لن ننسى هذه المواقف النبيلة للأشقاء».



وأشاد الإرياني بتوحد أيادي وإرادة اليمنيين في التصدي للغزو الفارسي وأذياله من مليشيا الإرهاب الحوثية في جبهات مأرب والجوف وتعز والضالع وشبوة والحديدة والبيضاء، ومواقفهم في صوالين الساسة ودهاليز السياسة وصفحات المواقع الإخبارية والنشطاء في منصات التواصل الاجتماعي.



وقال في سلسلة تغريدات عبر حسابه في «تويتر» أمس (السبت): استثمر النظام الإيراني خلافات القوى السياسية للدفع بمليشيا الحوثي لقلب الطاولة على الجميع، للانقلاب على مخرجات مؤتمر الحوار الوطني الشامل، واحتلال العاصمة المختطفة صنعاء، والبدء بعمليات تجريف ممنهج لمؤسسات الدولة والهوية الوطنية والعربية، وتدمير النسيج الاجتماعي والسلم الأهلي.



وأضاف: اشتغلت مليشيا الحوثي على اختراق الجبهة الوطنية عبر بعض المواقع والصفحات لخلخلة الصفوف وتغذية الخلافات وتعميقها، وشغل اليمنيين بمعارك ثانوية وصرفهم عن معركتهم المصيرية، وما زالت تراهن على الانقسامات لتمرير مشروعها السرطاني بأحقاده التاريخية وخلفياته العقائدية المستوردة من طهران.



وأكد أن ما يحدث على الأرض من ترتيبات عسكرية بدعم من تحالف دعم الشرعية، لتغيير مسار المعركة من الدفاع للهجوم واستعادة ما تم فقدانه من الأراضي المحررة، وتحرير كل شبر من التراب اليمني، يحتم على القوى السياسية وكافة الإعلاميين والصحفيين ترك خلافاتهم والتوحد خلف الجيش اليمني والمقاومة.



وجدد الإرياني دعوة كافة القوى السياسية والإعلاميين والصحفيين للاستفادة من دروس الماضي، وتجاوز خلافاتهم وتوحيد الصف والجهود خلف الشرعية اليمنية بقيادة الرئيس عبدربه منصور هادي، إدراكا لخطورة المعركة، وتقديرا للدماء الطاهرة التي سكبت في مختلف جبهات القتال دفاعا عن الوطن ومكتسباته.



من جهة أخرى نجح الجيش اليمني الوطني بإسناد من تحالف دعم الشرعية في استنزاف وإفشال مخططات الانقلاب الإرهابية، ما تسبب في تفاقم الصراعات وحالات التصفية الداخلية بين أجنحة المليشيا في المديريات الجنوبية لمحافظة مأرب. وقالت مصادر قبلية لـ«عكاظ»، إن مسلحاً حوثياً أطلق الرصاص الحي على الزعيم القبلي صالح القاضي المعين وكيلاً لمحافظة مأرب من قبل الحوثي في منزله، (الخميس) الماضي، وأرداه قتيلاً .



وأضافت المصادر أن سيناريو الاضطرابات النفسية محاولة للتغطية على عملية التصفية المتعمدة، خصوصاً بعد تكتم المليشيا على الحادثة ونقل جثة الزعيم القبلي الذي ينتمي إلى قبلية مراد إلى صنعاء، مؤكدة أن التصفية جاءت على خلفية نجاحات الجيش اليمني في شبوة وسيطرته على مديرية عسيلان ما تتسبب في فرض حصار على العناصر الحوثية (جنوبي مأرب). وأفادت بأن القاضي من الشخصيات التي سهلت دخول المليشيا إلى مناطقه ورغم ذلك جرت تصفيته عل غرار ما حدث لموالين في محافظات عمران وصعدة. وفجرت مليشيا الحوثي في مديرية الجوبة (جنوبي مأرب) منزل مبخوت الفقير في منطقة الخثلة بعد أن زرعت فيه عبوات ناسفة من الداخل، ووفقاً لمصادر قبلية، فإن عشرات المنازل جرى تفجيرها خلال اليومين الماضيين في الجوبة.",push,"War, violence, persecution from Houthi insurgency",mistral:7b,push,"War, violence, persecution from Houthi insurgency",article,4
20220101,20,,INTELLIGENCE,https://www.diariolaprovinciasj.com/elpais/2022/1/1/cuales-son-los-sectores-que-tendran-mayor-demanda-laboral-en-2022-165873.html,pull,'labour-demand',mistral:7b,,,,,,,mistral:7b,pull,'labour-demand',url_1,4
20220101,42,,VENEZUELAN,https://noticias.uol.com.br/ultimas-noticias/efe/2022/01/01/chanceler-venezuelano-pede-que-bolsonaro-aprove-transferencia-de-migrantes.htm,push,'pede-that-bolsonaro-aprove-transfer-of-migrants',mistral:7b,,,,,,,mistral:7b,push,'pede-que-bolsonaro-aprove-transferencia-de-migrantes',url_1,4
20220101,20,,BASQUE,https://omirante.pt/cavaleiro-andante/2022-01-01-Em-Abrantes-nada-como-dantes-a2fb5365,neutral,'Em-Abrantes-nothing-like-before-a2fb5365',mistral:7b,,,,,,,mistral:7b,neutral,'Em-Abrantes-nada-como-dantes-a2fb5365',url_1,4
20220101,50,,CATALAN,https://sport1.oslobodjenje.ba/s1/fudbal/ino-fudbal/primera/postigao-dogovor-sa-kataloncima-barcelona-sljedeceg-ljeta-dobija-veliko-pojacanje-721568,pull,'gets-a-big-boost',mistral:7b,,,,,,,mistral:7b,pull,'gets-a-big-boost',url_1,4
20220101,51,,INDIGENOUS,https://g1.globo.com/mundo/noticia/2022/01/01/a-epidemia-de-desaparecimentos-de-indigenas-que-intriga-os-eua.ghtml,push,'epidemic-of-disappearances-of-indigenous',mistral:7b,,,,,,,mistral:7b,push,'epidemia-de-desaparecimentos-de-indigenas',url_1,4
20220101,51,,INDIGENOUS,https://g1.globo.com/mundo/noticia/2022/01/01/a-epidemia-de-desaparecimentos-de-indigenas-que-intriga-os-eua.ghtml,push,'epidemic-of-disappearances-of-indigenous',mistral:7b,,,,,,,mistral:7b,push,'epidemia-de-desaparecimentos-de-indigenas',url_1,4
20220101,161,MADEIRA,,https://www.akhbarona.com/last/340605.html,unclear,'akhbarona.com/last/340605.html',mistral:7b,,,,"اضطر نحو ثلاثة آلاف شخص من ركاب سفينة سياحية ألمانية قضاء عشية رأس السنة في مكان غير مخطط له في لشبونة بسبب فيروس كورونا، بينما لم يتضح متى سوف يسمح للسفينة بمواصلة رحلتها.



ونظراً لوجود عشرات الإصابات بين أفراد طاقم السفينة، جرى تأجيل إبحار السفينة ""عايدة نوفا"" الراسية في ميناء مدينة العاصمة البرتغالية حتى بدء العام الجديد.



وجاء في بيان للشركة أن المصابين أعراضهم خفيفة فقط ويتلقون الرعاية الطبية.



وقال ديوجو فييرا برانكو مدير ميناء لشبونة لوكالة الأنباء البرتغالية (لوسا) إن 52 فرداً من الطاقم البالغ 1353 فرداً في ""عايدة نوفا"" جاءت نتائجهم إيجابية للفيروس. وأضاف برانكو أنه كان هناك 2844 سائحاً على متن السفينة ولا يوجد بينهم أي مصاب بكورونا.



وجرى إلغاء الرحلة المقررة لمشاهدة الألعاب النارية عشية العام الجديد فوق ميناء فونشال في جزيرة ماديرا الواقعة بالمحيط الأطلسي، ما أفسد عشية رأس السنة والمزاج الاحتفائي لبعض الركاب، بحسب منشورات على مواقع التواصل الاجتماعي.



وقالت شركة عايدة كروزس للرحلات البحرية السياحية إنها مددت بقاء سفينتها ""عايدة نوفا"" في الميناء حتى العام الجديد بعدما كشفت اختبارات دورية وجود إصابات بالفيروس، مضيفة أن أولئك المصابين موجودون حالياً على البر وأنها تنسق مع السلطات المحلية.



وصرحت الشركة لوكالة الأنباء الألمانية أنه لا يُسمح للركاب الذين تزيد أعمارهم عن 12 عامًا وأفراد الطاقم بمغادرة السفينة، وأشارت الشركة إلى أن جميع الركاب الذين تزيد أعمارهم عن 12 عامًا والطاقم قد تم تطعيمهم وأنهم قد خضوا لاختبار الأجسام المضادة واختبار بي سي آر قبل الإبحار.",neutral,"The article is not clearly about migration-driving conditions, it is discussing a cruise ship issue due to COVID-19 in Portugal",mistral:7b,neutral,"The article is not clearly about migration-driving conditions, it is discussing a cruise ship issue due to COVID-19 in Portugal",article,4
20220101,112,BRAZIL,CRIMINAL,https://www.brasil247.com/brasil/bolsonaro-e-eleito-corrupto-do-ano-por-consorcio-internacional,neutral,none,mistral:7b,,,,,,,mistral:7b,neutral,none,url_1,4
20220101,112,BRAZIL,CRIMINAL,https://www.brasil247.com/brasil/bolsonaro-e-eleito-corrupto-do-ano-por-consorcio-internacional,neutral,none,mistral:7b,,,,,,,mistral:7b,neutral,none,url_1,4
20220101,100,BUSINESS,,https://pronedra.ru/znaki-vostochnogo-kalendarya-po-godu-rozhdeniya-kotorym-povezet-v-2022-godu-628853.html,unclear,none,mistral:7b,,,,"Знаки восточного календаря по году рождения, которым повезет в 2022 году

Каждый новый год несет перемены, а какими они будут, зависит от того, насколько благосклонным окажется тотемное животное. В 2022 году повезет нескольким знакам восточного календаря. Также удача улыбнется тем, кто заслужит благоволение Тигра.

Об этом рассказывает kp.ru

Астрологи составили гороскоп для знаков по году рождения. Тигр примет бразды правления от Быка 1 февраля в 2022 году. Пора узнать, что ждет каждого в следующие 12 месяцев.

Каким восточным знакам по году рождения повезет в 2022 году

Крыса (1948, 1960, 1972, 1984, 1996, 2008) – астрологи сулят вам на 2022 год Тигра много путешествий, увлекательных поездок. Обязательно соглашайтесь на командировки – их результат будет оправдан. Окружающие будут покорены вашей харизмой, появятся новые друзья. Рутинной работой заниматься не рекомендуется – могут возникать различные сложности.

Бык (1949, 1961, 1973, 1985, 1997, 2009) – год Тигра будет наполнен приятными событиями, которые не забудутся до конца жизни. Трудолюбие, терпеливость и реализм претят символу 2022 года. Следующие 12 месяцев ознаменуются стабильностью и уверенностью. Появится возможность неплохо заработать.

Змея (1941, 1953, 1965, 1977, 1989, 2001, 2013) – астрологи рекомендуют в год Тигра заняться собственным здоровьем, избавиться от депрессии, невроза, панических атак. Благодаря самообладанию и выдержке вы добьетесь желаемого. В 2022 году произойдут изменения на работе: кто-то «положил глаз» на ваше место.

Коза (1943, 1955, 1967, 1979, 1991, 2003, 2015) – в новом 2022 году ожидается полный штиль. Для формирования стабильного финансового потока придется усилить работоспособность. Влиятельный человек поможет с работой: научитесь договариваться, идти на компромисс.

Свинья (1947, 1959, 1971, 1983, 1995, 2007) – год Тигра будет комфортным для вас. Новая сфера деятельности увлечет, предоставит новые возможности. Найдите хобби по душе, заведите новые знакомства, полезные связи. Займитесь личной жизнью.

Кому будет благоволить Тигре в 2022 году

Тигр (1950, 1962, 1974, 1986, 1998, 2010) – в новом году ваш круг общения значительно расширится, и вы заручитесь поддержкой новых знакомых. В «свой» год вы составите достойную конкуренцию «акулам» бизнеса, заслужите авторитет своим упрямством и настойчивостью. Новый 2022 год будет финансово стабильным.

Кот/Кролик (1951, 1963, 1975, 1987, 1999, 2011) – получаемая информация будет быстро усваиваться. Проведите анализ своих действий, запишитесь на интересные курсы. Год Тигра будет благоприятным для создания крепкой семьи и рождения ребенка.

Петух (1945, 1957, 1969, 1981, 1993, 2005) – 2022 год активного самовыражения будет у вас. Благодаря тому, что вы умеет открыто себя проявить, станете независимым, свободолюбивым. Все конфликты с разногласиями будут решены в кратчайшие сроки.

Восточный гороскоп на 2022 год: настоящие счастливчики

Дракон (1940, 1952, 1964, 1976, 1988, 2000, 2012) – энергия, мужество, терпение, мудрость помогут принять эффективные и нестандартные решения, которые приведут к карьерному росту. В год Тигра укрепятся родственные связи, будут запущены интересные и прибыльные проекты.

Лошадь (1942, 1954, 1966, 1978, 1990, 2002, 2014) – благоприятным станет для вас 2022 год Тигра, если будете развивать коммуникативные способности. Вы легко находите общий язык с незнакомцами, у вас много друзей. Новые лица в кругу общения помогут устроиться на хорошую работу. Важные дела будут решены в кратчайшие сроки, улучшатся отношения с партнером.

Обезьяна (1944, 1956, 1968, 1980, 1992, 2004, 2016) – грядет хороший и счастливый год для вас. Тигр будет благоволить тем, кто захочет заниматься благотворительностью. Астрологи рекомендуют заниматься творческими и активными работами, максимум времени проводить с родственниками, устанавливать новые семейные традиции.

Собака (1946, 1958, 1970, 1982, 1994, 2006) – в год Тигра вы получите много знаний и навыков, которые успешно примените в ближайшее время, и получите за это хорошее вознаграждение. Год будет действительно счастливым, финансово стабильным, главное – избегать авантюр и неоправданных рисков.",neutral,"The article is about Chinese zodiac signs and their fortunes for the year 2022, not conditions that may cause people to leave or arrive in a country.",mistral:7b,neutral,"The article is about Chinese zodiac signs and their fortunes for the year 2022, not conditions that may cause people to leave or arrive in a country.",article,4
20220101,90,COMPANY,ADMINISTRATION,https://www.republika.co.id/berita/r520kx430/jepang-bantu-perusahaan-bill-gates-bangun-reaktor-nuklir,pull,Japan helps Bill Gates' company build a nuclear reactor,mistral:7b,,,,,,,mistral:7b,pull,Japan helps Bill Gates' company build a nuclear reactor,url_1,4
20220101,112,COMPANIES,REPRESENTATIVES,https://www.alarab.com/Article/1018144,unclear,none,mistral:7b,,,,"أعلن الادعاء العام في ولاية نيويورك الأمريكية أن ""هيئة المحلفين خلصت إلى أن شركة ""تيفا"" الإسرائيلية للأدوية وشركاءها، مسؤولون عن موت ودمار ألحقوه بالشعب الأمريكي"".

وجاء ذلك بعد محاكمة تاريخية في قضية ""المواد الأفيونية"" (مسكنات الألم الأفيونية) التي استمرت ستة أشهر، وشملت أكثر من عشر شركات ثبتت براءة الكثير منها، لتبقى شركة ""تيفا"" والشركات التابعة لها في قفص الاتهام.

وقامت الدعوى التي حركتها ولاية نيويورك ومقاطعتا ناسو، وسوفولك، على أساس أن الشركات المذكورة ضللت الناس بشأن الخطر الحقيقي للمواد الأفيونية التي روجت لها.

وألقى ممثلو الادعاء باللوم على شركة ""تيفا"" والشركات التابعة لها في خلق ""آفة المواد الأفيونية""، واتهم المدعون شركات الأدوية بتغذية الوباء الذي أودى بحياة الآلاف وأصاب ملايين آخرين.

وجاء في الدعوى القضائية أن ""المصنعين والموزعين دفعوا بشكل جنوني نحو الترويج لمسكنات الألم الأفيونية إلى مجتمعات نيويورك مع عدم التحذير من المخاطر والإدمان الناشئ عن تعاطيها"".بينما قال مسؤولو الولاية والمقاطعة، إضافة إلى عائلات الضحايا إنهم ""يريدون تحميل شركات الأدوية المسؤولية عن الوفيات والبؤس الناجم عن وباء المواد الأفيونية"".

وقد رفضت ""تيفا"" بشدة نتيجة اليوم وأعلنت أنها تستعد لاستئناف سريع للطعن بالقرار.ومن المقرر أن تُعقد محاكمة أخرى لتحديد المبلغ الذي سيُطلب من ""تيفا"" وآخرين، والذي سيتم إضافته إلى مبلغ مقرر مسبقا يصل إلى مليار ونصف المليار دولار أمريكي.",push,"Pharmaceutical companies are accused of misleading New York communities about the dangerous effects of certain drugs, leading to deaths and illnesses.",mistral:7b,push,"Pharmaceutical companies are accused of misleading New York communities about the dangerous effects of certain drugs, leading to deaths and illnesses.",article,4
20220101,60,SWITZERLAND,,https://evz.ro/sinuciderea-asistata-este-acum-legala-austria-este-tara-care-a-decis-sa-curme-suferintele-bolnavilor.html,pull,assisted suicide is now legal in austria,mistral:7b,,,,,,,mistral:7b,pull,sinuciderea asistata este acum legala austria,url_1,4
20220101,81,SWITZERLAND,,https://evz.ro/sinuciderea-asistata-este-acum-legala-austria-este-tara-care-a-decis-sa-curme-suferintele-bolnavilor.html,push,assisted suicide is now legal in austria,mistral:7b,,,,,,,mistral:7b,push,sinuciderea asistata este acum legala austria,url_1,4
